Date,Type,Location,Region,Latitude,Longitude
6/13/2022,other,Oxnard,,34.18179359,-119.1328121
6/13/2022,other,Oxnard,,34.1886466,-119.1531763
6/13/2022,other,Oxnard,,34.18116421,-119.1284061
6/13/2022,other,Oxnard,,34.18340076,-119.1529261
6/13/2022,other,Oxnard,,34.18656869,-119.1530572
6/13/2022,other,Oxnard,,34.18209464,-119.1284683
6/13/2022,other,Oxnard,,34.18312822,-119.1531244
6/13/2022,other,Oxnard,,34.18081811,-119.1290614
6/13/2022,other,Oxnard,,34.18564918,-119.1520428
6/13/2022,other,Oxnard,,34.18699649,-119.1518924
6/13/2022,other,Oxnard,,34.18671516,-119.1522306
6/13/2022,other,Oxnard,,34.18307064,-119.1521031
6/13/2022,other,Oxnard,,34.18205243,-119.1305986
6/13/2022,other,Oxnard,,34.18728326,-119.1531173
6/13/2022,other,Oxnard,,34.18458281,-119.1533829
6/13/2022,other,Oxnard,,34.18602747,-119.153483
6/13/2022,other,Oxnard,,34.18370166,-119.152285
6/13/2022,other,Oxnard,,34.18438962,-119.1516853
6/13/2022,other,Oxnard,,34.18433987,-119.1521518
6/13/2022,other,Oxnard,,34.18112713,-119.1322224
6/13/2022,other,Oxnard,,34.18173168,-119.1282696
6/13/2022,other,Oxnard,,34.18552349,-119.1533828
6/13/2022,other,Oxnard,,34.18466294,-119.1518949
6/13/2022,other,Oxnard,,34.18077063,-119.1282923
6/13/2022,other,Oxnard,,34.18109841,-119.127859
6/13/2022,other,Oxnard,,34.18099427,-119.1333646
6/13/2022,other,Oxnard,,34.18728019,-119.153518
6/13/2022,other,Oxnard,,34.18834822,-119.1534781
6/13/2022,other,Oxnard,,34.18384483,-119.1525785
6/13/2022,other,Oxnard,,34.18113983,-119.1289979
6/13/2022,other,Oxnard,,34.18166387,-119.129513
6/13/2022,other,Oxnard,,34.18163394,-119.1288478
6/13/2022,other,Oxnard,,34.18206312,-119.1276912
6/13/2022,other,Oxnard,,34.18463731,-119.1528946
6/13/2022,other,Oxnard,,34.18384146,-119.1532482
6/13/2022,other,Oxnard,,34.18139332,-119.1332901
6/13/2022,other,Oxnard,,34.18148136,-119.1276423
6/13/2022,other,Oxnard,,34.18420311,-119.1534576
6/13/2022,other,Oxnard,,34.181733,-119.1278252
6/13/2022,other,Oxnard,,34.18072984,-119.1327654
6/13/2022,other,Oxnard,,34.18471214,-119.1524628
6/13/2022,other,Oxnard,,34.18766869,-119.1518802
6/13/2022,other,Oxnard,,34.18147294,-119.1280688
6/13/2022,other,Oxnard,,34.18141697,-119.1302309
6/13/2022,other,Oxnard,,34.18109125,-119.1317958
6/13/2022,other,Oxnard,,34.18208565,-119.1333535
6/13/2022,other,Oxnard,,34.1811801,-119.1309807
6/13/2022,other,Oxnard,,34.18621192,-119.1528339
6/13/2022,other,Oxnard,,34.18640243,-119.1521024
6/13/2022,other,Oxnard,,34.18370869,-119.1529603
6/13/2022,other,Oxnard,,34.18552577,-119.1517111
6/13/2022,other,Oxnard,,34.1807328,-119.1296413
6/13/2022,other,Oxnard,,34.18588878,-119.1517947
6/13/2022,other,Oxnard,,34.180864,-119.1315736
6/13/2022,other,Oxnard,,34.18190415,-119.1316806
6/13/2022,other,Oxnard,,34.18325632,-119.1534883
6/13/2022,other,Oxnard,,34.18342579,-119.1518076
8/26/2022,hoop,Santa Maria,,34.93319689,-120.4803687
8/26/2022,hoop,Santa Maria,,34.93420512,-120.4816989
8/26/2022,hoop,Santa Maria,,34.93407232,-120.4805294
8/26/2022,hoop,Santa Maria,,34.93388398,-120.4811988
8/26/2022,hoop,Santa Maria,,34.9339027,-120.4799492
8/26/2022,hoop,Santa Maria,,34.93420018,-120.4794484
8/26/2022,hoop,Santa Maria,,34.93384214,-120.4789708
8/26/2022,hoop,Santa Maria,,34.93399943,-120.4780419
8/26/2022,hoop,Santa Maria,,34.93397605,-120.4774323
8/26/2022,hoop,Santa Maria,,34.93394386,-120.4769417
8/26/2022,hoop,Santa Maria,,34.93347869,-120.4817188
8/26/2022,hoop,Santa Maria,,34.93312196,-120.4814998
8/26/2022,hoop,Santa Maria,,34.93339006,-120.4808356
8/26/2022,hoop,Santa Maria,,34.93305034,-120.4799645
8/26/2022,hoop,Santa Maria,,34.9331935,-120.4779936
8/26/2022,hoop,Santa Maria,,34.93045869,-120.4774308
8/26/2022,hoop,Santa Maria,,34.93177276,-120.4781316
8/26/2022,hoop,Santa Maria,,34.93180991,-120.4815513
8/26/2022,hoop,Santa Maria,,34.93116012,-120.4813905
8/26/2022,hoop,Santa Maria,,34.93174043,-120.4806535
8/26/2022,hoop,Santa Maria,,34.93243716,-120.4803843
8/26/2022,hoop,Santa Maria,,34.93158195,-120.4801002
8/26/2022,hoop,Santa Maria,,34.93198692,-120.4788854
8/26/2022,hoop,Santa Maria,,34.93141626,-120.4770703
8/26/2022,hoop,Santa Maria,,34.93260563,-120.4780826
8/26/2022,hoop,Santa Maria,,34.93268325,-120.4816689
8/26/2022,hoop,Santa Maria,,34.93348856,-120.476939
8/26/2022,hoop,Santa Maria,,34.93229006,-120.4777135
8/26/2022,hoop,Santa Maria,,34.92855785,-120.497634
8/26/2022,hoop,Santa Maria,,34.92806332,-120.4975482
8/26/2022,hoop,Santa Maria,,34.92833609,-120.4971118
8/26/2022,hoop,Santa Maria,,34.92795494,-120.4968583
8/26/2022,hoop,Santa Maria,,34.92842405,-120.4939318
8/26/2022,hoop,Santa Maria,,34.92797244,-120.4955772
8/26/2022,hoop,Santa Maria,,34.92827452,-120.4950824
8/26/2022,hoop,Santa Maria,,34.92794586,-120.4935413
8/26/2022,hoop,Santa Maria,,34.92821949,-120.4918401
8/26/2022,hoop,Santa Maria,,34.92734203,-120.4934578
8/26/2022,hoop,Santa Maria,,34.92746932,-120.4909989
8/26/2022,hoop,Santa Maria,,34.9263537,-120.4974825
8/26/2022,hoop,Santa Maria,,34.9273758,-120.496799
8/26/2022,hoop,Santa Maria,,34.92756405,-120.4955814
8/26/2022,hoop,Santa Maria,,34.92646805,-120.4957013
8/26/2022,hoop,Santa Maria,,34.92641921,-120.4933622
8/26/2022,hoop,Santa Maria,,34.92647495,-120.4925318
8/26/2022,hoop,Santa Maria,,34.92058442,-120.4855454
8/26/2022,hoop,Santa Maria,,34.9202608,-120.4846447
8/26/2022,hoop,Santa Maria,,34.9206283,-120.4837596
8/26/2022,hoop,Santa Maria,,34.91958918,-120.4857586
8/26/2022,hoop,Santa Maria,,34.91944658,-120.4845743
8/26/2022,hoop,Santa Maria,,34.91886804,-120.4855633
8/26/2022,hoop,Santa Maria,,34.92013157,-120.4828637
8/26/2022,hoop,Santa Maria,,34.91899182,-120.4848527
8/26/2022,mulch,Santa Maria,,34.93053329,-120.4915568
8/26/2022,mulch,Santa Maria,,34.9304332,-120.4911756
8/26/2022,mulch,Santa Maria,,34.93010657,-120.4916538
8/26/2022,mulch,Santa Maria,,34.92909775,-120.4918034
8/26/2022,mulch,Santa Maria,,34.92943197,-120.4916852
8/26/2022,mulch,Santa Maria,,34.9296429,-120.4913112
8/26/2022,mulch,Santa Maria,,34.92904947,-120.4910853
8/26/2022,mulch,Santa Maria,,34.92906142,-120.4904111
8/26/2022,mulch,Santa Maria,,34.9302645,-120.490353
8/26/2022,mulch,Santa Maria,,34.93013903,-120.4907973
8/26/2022,mulch,Santa Maria,,34.92977127,-120.4905889
8/26/2022,mulch,Santa Maria,,34.92895929,-120.4927166
8/26/2022,mulch,Santa Maria,,34.93038377,-120.4922875
8/26/2022,mulch,Santa Maria,,34.93328306,-120.4758918
8/26/2022,mulch,Santa Maria,,34.93383523,-120.4758076
8/26/2022,mulch,Santa Maria,,34.93381227,-120.4754193
8/26/2022,mulch,Santa Maria,,34.93428443,-120.4740085
8/26/2022,mulch,Santa Maria,,34.93296628,-120.4739535
8/26/2022,mulch,Santa Maria,,34.93335286,-120.4745951
8/26/2022,mulch,Santa Maria,,34.93396029,-120.4746554
8/26/2022,mulch,Santa Maria,,34.93082666,-120.4759799
8/26/2022,mulch,Santa Maria,,34.93106093,-120.4757418
8/26/2022,mulch,Santa Maria,,34.93141018,-120.4759702
8/26/2022,mulch,Santa Maria,,34.93118863,-120.474938
8/26/2022,mulch,Santa Maria,,34.93088988,-120.474249
8/26/2022,mulch,Santa Maria,,34.93181459,-120.4758507
8/26/2022,mulch,Santa Maria,,34.93169271,-120.475353
8/26/2022,mulch,Santa Maria,,34.93134903,-120.4741687
8/26/2022,mulch,Santa Maria,,34.93074972,-120.4746296
8/26/2022,mulch,Santa Maria,,34.9729217,-120.4657634
8/26/2022,mulch,Santa Maria,,34.97240551,-120.4649051
8/26/2022,mulch,Santa Maria,,34.97216853,-120.4657482
8/26/2022,mulch,Santa Maria,,34.97304332,-120.4640048
8/26/2022,mulch,Santa Maria,,34.97173392,-120.4658632
8/26/2022,mulch,Santa Maria,,34.9713966,-120.4641058
8/26/2022,mulch,Santa Maria,,34.97006592,-120.4656786
8/26/2022,mulch,Santa Maria,,34.97070255,-120.4637773
8/26/2022,mulch,Santa Maria,,34.97100713,-120.4646156
8/26/2022,mulch,Santa Maria,,34.96851576,-120.465379
8/26/2022,mulch,Santa Maria,,34.96987505,-120.4643732
8/26/2022,mulch,Santa Maria,,34.96851551,-120.4643894
8/26/2022,mulch,Santa Maria,,34.97593519,-120.4575037
8/26/2022,mulch,Santa Maria,,34.97550399,-120.4562515
8/26/2022,mulch,Santa Maria,,34.97585104,-120.4545199
8/26/2022,mulch,Santa Maria,,34.97708694,-120.457467
8/26/2022,mulch,Santa Maria,,34.97677675,-120.4550292
8/26/2022,other,Santa Maria,,34.95809428,-120.4666909
8/26/2022,other,Santa Maria,,34.95858425,-120.4659786
8/26/2022,other,Santa Maria,,34.96000889,-120.4652864
8/26/2022,other,Santa Maria,,34.95838419,-120.4693696
8/26/2022,other,Santa Maria,,34.96046616,-120.4675853
8/26/2022,other,Santa Maria,,34.95932692,-120.4723605
8/26/2022,other,Santa Maria,,34.96028652,-120.4705238
8/26/2022,other,Santa Maria,,34.95957812,-120.4734383
8/26/2022,other,Santa Maria,,34.95799526,-120.4712816
8/26/2022,other,Santa Maria,,34.95757462,-120.4714437
8/26/2022,other,Santa Maria,,34.95705017,-120.472365
8/26/2022,other,Santa Maria,,34.95695715,-120.471883
8/26/2022,other,Santa Maria,,34.95696852,-120.4707918
8/26/2022,other,Santa Maria,,34.95691205,-120.4704384
8/26/2022,other,Santa Maria,,34.95523923,-120.4661083
8/26/2022,other,Santa Maria,,34.95525364,-120.4656316
8/26/2022,other,Santa Maria,,34.95494741,-120.4661164
8/26/2022,other,Santa Maria,,34.9529618,-120.4596626
8/26/2022,other,Santa Maria,,34.95462182,-120.4588885
8/26/2022,other,Santa Maria,,34.95292127,-120.458763
8/26/2022,other,Santa Maria,,34.95244565,-120.4598803
8/26/2022,other,Santa Maria,,34.95291254,-120.4575805
8/26/2022,other,Santa Maria,,34.95383568,-120.456174
8/26/2022,other,Santa Maria,,34.95245229,-120.4568677
8/26/2022,other,Santa Maria,,34.95295486,-120.4571266
8/26/2022,other,Santa Maria,,34.95279892,-120.455962
8/26/2022,other,Santa Maria,,34.95483496,-120.4584931
8/26/2022,other,Santa Maria,,34.95256463,-120.4545077
8/26/2022,other,Santa Maria,,34.95505214,-120.4574513
8/26/2022,other,Santa Maria,,34.95508102,-120.457877
8/26/2022,other,Santa Maria,,34.95615394,-120.4570074
8/26/2022,other,Santa Maria,,34.9556226,-120.4574793
8/26/2022,other,Santa Maria,,34.9554146,-120.4562988
8/26/2022,other,Santa Maria,,34.95558565,-120.455929
8/26/2022,other,Santa Maria,,34.95442244,-120.4551768
8/26/2022,other,Santa Maria,,34.95484285,-120.4532189
8/26/2022,other,Santa Maria,,34.95432768,-120.4523623
8/26/2022,other,Santa Maria,,34.95552154,-120.450174
8/26/2022,other,Santa Maria,,34.95629111,-120.4520839
8/26/2022,other,Santa Maria,,34.95615242,-120.4501999
8/26/2022,other,Santa Maria,,34.95590251,-120.4509921
8/26/2022,other,Santa Maria,,34.97127639,-120.4617422
8/26/2022,other,Santa Maria,,34.98180758,-120.4566474
8/26/2022,other,Santa Maria,,34.98175805,-120.4555299
8/26/2022,other,Santa Maria,,34.9826151,-120.4559762
8/26/2022,other,Santa Maria,,34.98115754,-120.4551689
8/26/2022,other,Santa Maria,,34.98480077,-120.4553699
8/26/2022,other,Santa Maria,,34.98522365,-120.4584622
8/26/2022,other,Santa Maria,,34.98530163,-120.4605369
8/26/2022,other,Santa Maria,,34.98567448,-120.4597627
9/11/2022,mulch,Watsonville,,36.92594503,-121.8147074
9/11/2022,mulch,Watsonville,,36.92608952,-121.8150219
9/11/2022,mulch,Watsonville,,36.92632359,-121.8147726
9/11/2022,mulch,Watsonville,,36.9257151,-121.815166
9/11/2022,mulch,Watsonville,,36.92625008,-121.8160724
9/11/2022,mulch,Watsonville,,36.92556172,-121.8157501
9/11/2022,mulch,Watsonville,,36.92536011,-121.8161163
9/11/2022,mulch,Watsonville,,36.92552655,-121.8165486
9/11/2022,mulch,Watsonville,,36.92593658,-121.8163794
9/11/2022,mulch,Watsonville,,36.92482569,-121.8157905
9/11/2022,mulch,Watsonville,,36.92466247,-121.8164011
9/11/2022,mulch,Watsonville,,36.9249502,-121.8164637
9/11/2022,mulch,Watsonville,,36.92303019,-121.8130749
9/11/2022,mulch,Watsonville,,36.92304562,-121.813562
9/11/2022,mulch,Watsonville,,36.92351061,-121.8136921
9/11/2022,mulch,Watsonville,,36.92357968,-121.8141473
9/11/2022,mulch,Watsonville,,36.92393785,-121.8140881
9/11/2022,mulch,Watsonville,,36.92389638,-121.8145242
9/11/2022,mulch,Watsonville,,36.92416544,-121.8142706
9/11/2022,mulch,Watsonville,,36.92418396,-121.8147231
9/11/2022,mulch,Watsonville,,36.92442329,-121.8145248
9/11/2022,mulch,Watsonville,,36.92439587,-121.8150518
9/11/2022,mulch,Watsonville,,36.9245897,-121.8147951
9/11/2022,mulch,Watsonville,,36.92459498,-121.8155848
9/11/2022,mulch,Watsonville,,36.92434468,-121.8153877
9/11/2022,mulch,Watsonville,,36.92407445,-121.8154433
9/11/2022,mulch,Watsonville,,36.92385236,-121.8151281
9/11/2022,mulch,Watsonville,,36.92362479,-121.8148966
9/11/2022,mulch,Watsonville,,36.92338585,-121.8147032
9/11/2022,mulch,Watsonville,,36.92330596,-121.8143264
9/11/2022,mulch,Watsonville,,36.9230954,-121.8141052
9/11/2022,mulch,Watsonville,,36.92272214,-121.8136363
9/11/2022,mulch,Watsonville,,36.92279026,-121.8140456
9/11/2022,mulch,Watsonville,,36.9228202,-121.8145684
9/11/2022,mulch,Watsonville,,36.92313206,-121.8148914
9/11/2022,mulch,Watsonville,,36.92302548,-121.8153551
9/11/2022,mulch,Watsonville,,36.92331436,-121.8156795
9/11/2022,mulch,Watsonville,,36.92356862,-121.8155193
9/11/2022,mulch,Watsonville,,36.92365382,-121.8158443
9/11/2022,mulch,Watsonville,,36.9239583,-121.8159618
9/11/2022,mulch,Watsonville,,36.92431195,-121.8162417
9/11/2022,mulch,Watsonville,,36.92456063,-121.8138241
9/11/2022,mulch,Watsonville,,36.92464036,-121.8142126
9/11/2022,mulch,Watsonville,,36.92494737,-121.8140807
9/11/2022,mulch,Watsonville,,36.92520256,-121.8142493
9/11/2022,mulch,Watsonville,,36.92558253,-121.814495
9/11/2022,hoop,Watsonville,,36.94485813,-121.801527
9/11/2022,hoop,Watsonville,,36.94512223,-121.8020519
9/11/2022,hoop,Watsonville,,36.94481592,-121.8021459
9/11/2022,hoop,Watsonville,,36.94486823,-121.8026541
9/11/2022,hoop,Watsonville,,36.94452791,-121.802504
9/11/2022,hoop,Watsonville,,36.94472422,-121.803057
9/11/2022,hoop,Watsonville,,36.94431318,-121.8030331
9/11/2022,hoop,Watsonville,,36.94435707,-121.8035085
9/11/2022,hoop,Watsonville,,36.94438505,-121.8041105
9/11/2022,hoop,Watsonville,,36.94398776,-121.8040098
9/11/2022,hoop,Watsonville,,36.94542093,-121.8021884
9/11/2022,hoop,Watsonville,,36.94566405,-121.8028077
9/11/2022,hoop,Watsonville,,36.94524397,-121.8029908
9/11/2022,hoop,Watsonville,,36.94545177,-121.8033827
9/11/2022,hoop,Watsonville,,36.94516896,-121.8037032
9/11/2022,hoop,Watsonville,,36.94485664,-121.8037978
9/11/2022,hoop,Watsonville,,36.94530194,-121.8042454
9/11/2022,hoop,Watsonville,,36.94497485,-121.8042767
9/11/2022,hoop,Watsonville,,36.94469174,-121.804516
9/11/2022,hoop,Watsonville,,36.94495136,-121.8047105
9/11/2022,hoop,Watsonville,,36.94603022,-121.8031265
9/11/2022,hoop,Watsonville,,36.94632196,-121.8035229
9/11/2022,hoop,Watsonville,,36.94581383,-121.8037919
9/11/2022,hoop,Watsonville,,36.9462363,-121.8039248
9/11/2022,hoop,Watsonville,,36.94608967,-121.8043923
9/11/2022,hoop,Watsonville,,36.94569197,-121.8041706
9/11/2022,hoop,Watsonville,,36.94545407,-121.8047694
9/11/2022,hoop,Watsonville,,36.94583061,-121.8052124
9/11/2022,hoop,Watsonville,,36.94663176,-121.8036959
9/11/2022,hoop,Watsonville,,36.94691406,-121.804078
9/11/2022,hoop,Watsonville,,36.94653225,-121.8042724
9/11/2022,hoop,Watsonville,,36.94702208,-121.8044715
9/11/2022,hoop,Watsonville,,36.94684633,-121.8048131
9/11/2022,hoop,Watsonville,,36.94634813,-121.8047678
9/11/2022,hoop,Watsonville,,36.94622542,-121.8051896
9/11/2022,hoop,Watsonville,,36.94673196,-121.8053074
9/11/2022,hoop,Watsonville,,36.94733737,-121.804432
9/11/2022,hoop,Watsonville,,36.94722948,-121.8048235
9/11/2022,hoop,Watsonville,,36.94768374,-121.8052355
9/11/2022,hoop,Watsonville,,36.94700214,-121.8053571
9/11/2022,hoop,Watsonville,,36.94732416,-121.8055728
9/11/2022,hoop,Watsonville,,36.95373754,-121.7981904
9/11/2022,hoop,Watsonville,,36.95399938,-121.7985136
9/11/2022,hoop,Watsonville,,36.95355442,-121.7984469
9/11/2022,hoop,Watsonville,,36.95383382,-121.7989216
9/11/2022,hoop,Watsonville,,36.95434909,-121.7987079
9/11/2022,hoop,Watsonville,,36.95325385,-121.7988198
9/11/2022,hoop,Watsonville,,36.95313111,-121.7993212
9/11/2022,hoop,Watsonville,,36.95349016,-121.7990726
9/11/2022,hoop,Watsonville,,36.95365747,-121.7995944
9/11/2022,hoop,Watsonville,,36.9528034,-121.7995097
9/11/2022,hoop,Watsonville,,36.95250431,-121.7999115
9/11/2022,hoop,Watsonville,,36.95306186,-121.7997249
9/11/2022,hoop,Watsonville,,36.95276578,-121.8001316
9/11/2022,hoop,Watsonville,,36.95315895,-121.8004511
9/11/2022,hoop,Watsonville,,36.95229917,-121.8001784
9/11/2022,hoop,Watsonville,,36.95218798,-121.8008683
9/11/2022,hoop,Watsonville,,36.95255981,-121.800465
9/11/2022,hoop,Watsonville,,36.95273284,-121.8007957
9/11/2022,hoop,Watsonville,,36.9524081,-121.8014272
9/11/2022,hoop,Watsonville,,36.9533235,-121.8001356
9/11/2022,hoop,Watsonville,,36.95335752,-121.7995543
9/11/2022,other,Watsonville,,36.95364808,-121.8005809
9/11/2022,other,Watsonville,,36.953674,-121.8011009
9/11/2022,other,Watsonville,,36.95394819,-121.8013176
9/11/2022,other,Watsonville,,36.95420153,-121.8011272
9/11/2022,other,Watsonville,,36.9533202,-121.8007834
9/11/2022,other,Watsonville,,36.95439382,-121.8013765
9/11/2022,other,Watsonville,,36.95439752,-121.8018571
9/11/2022,other,Watsonville,,36.95329695,-121.8011635
9/11/2022,other,Watsonville,,36.95338719,-121.8016243
9/11/2022,other,Watsonville,,36.95312936,-121.8018436
9/11/2022,other,Watsonville,,36.9537764,-121.8017324
9/11/2022,other,Watsonville,,36.95319321,-121.8023419
9/11/2022,other,Watsonville,,36.95166892,-121.8028818
9/11/2022,other,Watsonville,,36.95187128,-121.803135
9/11/2022,other,Watsonville,,36.95194803,-121.8026251
9/11/2022,other,Watsonville,,36.95063256,-121.8003056
9/11/2022,other,Watsonville,,36.95062342,-121.8006547
9/11/2022,other,Watsonville,,36.95029353,-121.80077
9/11/2022,other,Watsonville,,36.95059094,-121.8009936
9/11/2022,other,Watsonville,,36.95031351,-121.8012994
9/11/2022,other,Watsonville,,36.95094188,-121.8000854
9/11/2022,other,Watsonville,,36.94865716,-121.8020027
9/11/2022,other,Watsonville,,36.94950289,-121.8007638
9/11/2022,other,Watsonville,,36.94794837,-121.8037485
9/11/2022,other,Watsonville,,36.94830751,-121.8030568
9/11/2022,other,Watsonville,,36.9488875,-121.8035049
9/11/2022,other,Watsonville,,36.95067555,-121.8064602
9/11/2022,other,Watsonville,,36.93646355,-121.7813117
9/11/2022,other,Watsonville,,36.93669689,-121.7830717
9/11/2022,other,Watsonville,,36.93584362,-121.7823884
9/11/2022,other,Watsonville,,36.93573401,-121.7829455
9/11/2022,other,Watsonville,,36.93545465,-121.7824368
9/11/2022,other,Watsonville,,36.93459452,-121.7837247
9/11/2022,other,Watsonville,,36.93489318,-121.7840029
9/11/2022,other,Watsonville,,36.93514025,-121.7841396
9/11/2022,other,Watsonville,,36.93460051,-121.7841445
9/11/2022,other,Watsonville,,36.93468017,-121.7845017
9/11/2022,other,Watsonville,,36.93510125,-121.7845181
9/11/2022,other,Watsonville,,36.9351325,-121.7848977
9/11/2022,other,Watsonville,,36.93467598,-121.7851105
9/11/2022,other,Watsonville,,36.93566477,-121.7839625
9/11/2022,other,Watsonville,,36.93567527,-121.7846684
9/11/2022,other,Watsonville,,36.9358687,-121.7843287
9/11/2022,other,Watsonville,,36.93582849,-121.7852292
9/11/2022,other,Watsonville,,36.93600964,-121.7847154
9/11/2022,other,Watsonville,,36.9353947,-121.7863986
9/11/2022,other,Watsonville,,36.93575566,-121.7863153
9/11/2022,other,Watsonville,,36.93583639,-121.7869949
9/11/2022,other,Watsonville,,36.9360644,-121.7860406
9/11/2022,other,Watsonville,,36.93619712,-121.7868686
9/11/2022,other,Watsonville,,36.93641245,-121.7859752
9/11/2022,other,Watsonville,,36.93644346,-121.7865838
9/11/2022,other,Watsonville,,36.93149828,-121.7902371
9/11/2022,other,Watsonville,,36.93191523,-121.7909911
9/11/2022,other,Watsonville,,36.93127559,-121.7912338
9/11/2022,other,Watsonville,,36.93156746,-121.7913986
9/11/2022,other,Watsonville,,36.93119526,-121.7918237
9/11/2022,other,Watsonville,,36.93249807,-121.788352
9/11/2022,other,Watsonville,,36.93784331,-121.7887261
9/11/2022,other,Watsonville,,36.9354798,-121.7905417
9/11/2022,other,Watsonville,,36.93560953,-121.7908967
9/11/2022,other,Watsonville,,36.9292208,-121.7955497
9/11/2022,other,Watsonville,,36.93414165,-121.7905797
9/11/2022,other,Watsonville,,36.93319079,-121.7927504
9/11/2022,other,Watsonville,,36.93701533,-121.7906672
9/11/2022,mulch,Watsonville,,36.90269923,-121.8084961
9/11/2022,mulch,Watsonville,,36.902633,-121.8089355
9/11/2022,mulch,Watsonville,,36.90255272,-121.8095864
9/11/2022,mulch,Watsonville,,36.90178094,-121.8096834
9/11/2022,mulch,Watsonville,,36.90230936,-121.8103415
9/11/2022,mulch,Watsonville,,36.90192906,-121.810389
9/11/2022,mulch,Watsonville,,36.90228914,-121.8111114
9/11/2022,mulch,Watsonville,,36.90182452,-121.8110775
9/11/2022,mulch,Watsonville,,36.90221209,-121.8118018
9/11/2022,mulch,Watsonville,,36.90146155,-121.8116601
9/11/2022,mulch,Watsonville,,36.90213059,-121.8124741
9/11/2022,mulch,Watsonville,,36.90146661,-121.8123532
9/11/2022,mulch,Watsonville,,36.90158732,-121.8085065
9/11/2022,mulch,Watsonville,,36.90108992,-121.8088886
9/11/2022,mulch,Watsonville,,36.9011016,-121.80957
9/11/2022,mulch,Watsonville,,36.90064038,-121.8109068
9/11/2022,mulch,Watsonville,,36.90099009,-121.8111897
9/11/2022,mulch,Watsonville,,36.90093009,-121.8118949
9/11/2022,mulch,Watsonville,,36.90053006,-121.8115656
9/11/2022,mulch,Watsonville,,36.90041464,-121.8122762
9/11/2022,mulch,Watsonville,,36.90009072,-121.811764
9/11/2022,mulch,Watsonville,,36.89985621,-121.812252
9/11/2022,mulch,Watsonville,,36.90073999,-121.8099697
9/11/2022,mulch,Watsonville,,36.89936639,-121.8121785
9/11/2022,mulch,Watsonville,,36.90021905,-121.8093736
9/11/2022,mulch,Watsonville,,36.90002152,-121.811217
9/11/2022,mulch,Watsonville,,36.89970547,-121.8096788
9/11/2022,mulch,Watsonville,,36.89968095,-121.8110013
9/11/2022,mulch,Watsonville,,36.90076577,-121.8083132
9/11/2022,mulch,Watsonville,,36.89984436,-121.8082329
9/11/2022,mulch,Watsonville,,36.90249248,-121.8092481
9/11/2022,hoop,Watsonville,,36.92923447,-121.7549512
9/11/2022,hoop,Watsonville,,36.93009503,-121.7553102
9/11/2022,hoop,Watsonville,,36.93072639,-121.7551491
9/11/2022,hoop,Watsonville,,36.93090413,-121.7558452
9/11/2022,hoop,Watsonville,,36.93020471,-121.7562421
9/11/2022,hoop,Watsonville,,36.9297984,-121.7541204
9/11/2022,hoop,Watsonville,,36.92994384,-121.7546747
9/11/2022,hoop,Watsonville,,36.92975803,-121.7532334
9/11/2022,hoop,Watsonville,,36.93144374,-121.7569614
9/11/2022,hoop,Watsonville,,36.93117439,-121.7565121
9/11/2022,hoop,Watsonville,,36.93102341,-121.7555418
9/11/2022,hoop,Watsonville,,36.92906057,-121.7533063
9/11/2022,hoop,Watsonville,,36.92907568,-121.7540084
9/11/2022,hoop,Watsonville,,36.929651,-121.7563279
9/11/2022,hoop,Watsonville,,36.92938704,-121.7555553
9/11/2022,hoop,Watsonville,,36.93605629,-121.7502006
9/11/2022,hoop,Watsonville,,36.935638,-121.7510995
9/11/2022,hoop,Watsonville,,36.93356231,-121.7514362
9/11/2022,hoop,Watsonville,,36.93433078,-121.751389
9/11/2022,hoop,Watsonville,,36.93476769,-121.7509879
9/11/2022,hoop,Watsonville,,36.93587025,-121.7497043
9/11/2022,hoop,Watsonville,,36.9352176,-121.7493515
9/11/2022,hoop,Watsonville,,36.93485679,-121.7501429
9/11/2022,hoop,Watsonville,,36.93415369,-121.7497953
9/11/2022,hoop,Watsonville,,36.93364897,-121.7505862
9/11/2022,hoop,Watsonville,,36.93308072,-121.7468049
9/11/2022,hoop,Watsonville,,36.92936979,-121.7483462
9/11/2022,hoop,Watsonville,,36.93351813,-121.7474022
9/11/2022,hoop,Watsonville,,36.93315445,-121.7480318
9/11/2022,hoop,Watsonville,,36.93364369,-121.7480918
9/11/2022,hoop,Watsonville,,36.93341003,-121.7490139
9/11/2022,hoop,Watsonville,,36.93215287,-121.7471071
9/11/2022,hoop,Watsonville,,36.93259988,-121.7477297
9/11/2022,hoop,Watsonville,,36.9323796,-121.7485585
9/11/2022,hoop,Watsonville,,36.93287018,-121.7488172
9/11/2022,hoop,Watsonville,,36.93301994,-121.7495085
9/11/2022,hoop,Watsonville,,36.93152821,-121.747317
9/11/2022,hoop,Watsonville,,36.93112587,-121.7482755
9/11/2022,hoop,Watsonville,,36.9317238,-121.7481819
9/11/2022,hoop,Watsonville,,36.93134256,-121.7490717
9/11/2022,hoop,Watsonville,,36.93194216,-121.7490964
9/11/2022,hoop,Watsonville,,36.93194211,-121.7499153
9/11/2022,hoop,Watsonville,,36.93029292,-121.7479846
9/11/2022,hoop,Watsonville,,36.93073801,-121.7487308
9/11/2022,hoop,Watsonville,,36.93043595,-121.7492348
9/11/2022,hoop,Watsonville,,36.93100514,-121.7492634
9/11/2022,hoop,Watsonville,,36.93110132,-121.750198
9/11/2022,hoop,Watsonville,,36.92985673,-121.7490988
